Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01704","Lentils, dry","2021","2021","100 g/ha","12158"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01704","Lentils, dry","2022","2022","100 g/ha","12712"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2003","2003","100 g/ha","57143"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2004","2004","100 g/ha","57143"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2005","2005","100 g/ha","59524"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2006","2006","100 g/ha","60870"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2007","2007","100 g/ha","60000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2008","2008","100 g/ha","61538"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2009","2009","100 g/ha","61728"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2010","2010","100 g/ha","59974"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2011","2011","100 g/ha","60000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2012","2012","100 g/ha","60026"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2013","2013","100 g/ha","60026"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2014","2014","100 g/ha","60000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2015","2015","100 g/ha","61412"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2016","2016","100 g/ha","60532"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2017","2017","100 g/ha","60700"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2018","2018","100 g/ha","60839"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2019","2019","100 g/ha","60695"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2020","2020","100 g/ha","60747"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2021","2021","100 g/ha","60762"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01214","Lettuce and chicory","2022","2022","100 g/ha","60735"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1990","1990","100 g/ha","4667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1991","1991","100 g/ha","4720"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1992","1992","100 g/ha","4619"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1993","1993","100 g/ha","4700"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1994","1994","100 g/ha","4664"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1995","1995","100 g/ha","4727"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1996","1996","100 g/ha","4722"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1997","1997","100 g/ha","4731"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1998","1998","100 g/ha","4667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","1999","1999","100 g/ha","4643"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2000","2000","100 g/ha","4700"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2001","2001","100 g/ha","4667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2002","2002","100 g/ha","4724"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2003","2003","100 g/ha","4848"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2004","2004","100 g/ha","4692"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2005","2005","100 g/ha","4944"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2006","2006","100 g/ha","4741"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2007","2007","100 g/ha","5105"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2008","2008","100 g/ha","5287"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2009","2009","100 g/ha","5433"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2010","2010","100 g/ha","5818"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2011","2011","100 g/ha","5756"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2012","2012","100 g/ha","6710"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2013","2013","100 g/ha","5358"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2014","2014","100 g/ha","5870"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2015","2015","100 g/ha","6155"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2016","2016","100 g/ha","5343"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2017","2017","100 g/ha","6331"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2018","2018","100 g/ha","9877"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2019","2019","100 g/ha","10256"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2020","2020","100 g/ha","10430"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2021","2021","100 g/ha","10516"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01441","Linseed","2022","2022","100 g/ha","9722"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1990","1990","100 g/ha","16246"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1991","1991","100 g/ha","15976"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1992","1992","100 g/ha","16647"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1993","1993","100 g/ha","15984"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1994","1994","100 g/ha","16502"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1995","1995","100 g/ha","16447"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1996","1996","100 g/ha","16770"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1997","1997","100 g/ha","16585"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1998","1998","100 g/ha","17112"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","1999","1999","100 g/ha","16776"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2000","2000","100 g/ha","17275"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2001","2001","100 g/ha","18000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2002","2002","100 g/ha","18291"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2003","2003","100 g/ha","18765"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2004","2004","100 g/ha","19059"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2005","2005","100 g/ha","20191"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2006","2006","100 g/ha","20382"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2007","2007","100 g/ha","20909"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2008","2008","100 g/ha","21590"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2009","2009","100 g/ha","22054"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2010","2010","100 g/ha","21186"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2011","2011","100 g/ha","22814"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2012","2012","100 g/ha","25011"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2013","2013","100 g/ha","23528"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2014","2014","100 g/ha","24584"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2015","2015","100 g/ha","24312"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2016","2016","100 g/ha","25029"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2017","2017","100 g/ha","25549"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2018","2018","100 g/ha","27216"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2019","2019","100 g/ha","28199"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","29611"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","30596"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0112","Maize (corn)","2022","2022","100 g/ha","31519"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1990","1990","100 g/ha","83851"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1991","1991","100 g/ha","83832"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1992","1992","100 g/ha","76720"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1993","1993","100 g/ha","80805"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1994","1994","100 g/ha","82154"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1995","1995","100 g/ha","84848"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1996","1996","100 g/ha","75385"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1997","1997","100 g/ha","78835"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1998","1998","100 g/ha","84851"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","1999","1999","100 g/ha","85775"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2000","2000","100 g/ha","81507"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2001","2001","100 g/ha","85526"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2002","2002","100 g/ha","80573"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2003","2003","100 g/ha","86025"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2004","2004","100 g/ha","82137"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2005","2005","100 g/ha","76556"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2006","2006","100 g/ha","81829"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2007","2007","100 g/ha","93721"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2008","2008","100 g/ha","74918"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2009","2009","100 g/ha","74851"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2010","2010","100 g/ha","76387"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2011","2011","100 g/ha","86739"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2012","2012","100 g/ha","102049"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01316","Mangoes, guavas and mangosteens","2013","2013","100 g/ha","80052"
